date,strategy,event_type,event_reason,strategy_pnl,project_equity,notes
2009-08-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,34.72887049720261,2788.3895923071154,
2009-08-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,34.72887049720261,2788.3895923071154,
2009-08-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,34.72887049720261,2788.3895923071154,
2009-08-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,17.5222286253681,2764.9868479156366,
2009-08-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,17.5222286253681,2764.9868479156366,
2009-08-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,17.5222286253681,2764.9868479156366,
2009-08-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,17.5222286253681,2764.9868479156366,
2009-08-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,17.5222286253681,2764.9868479156366,
2009-08-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.9615485791089213,2736.1559018473235,
2009-08-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.9615485791089213,2736.1559018473235,
2009-08-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.9615485791089213,2736.1559018473235,
2009-08-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.356482395583143,2736.830338745334,
2009-08-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.356482395583143,2736.830338745334,
2009-08-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.356482395583143,2736.830338745334,
2009-08-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.356482395583143,2736.830338745334,
2009-08-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-23.069685673413133,2712.5198161140524,
2009-08-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-1.7119643604423231,2741.4131704215665,
2009-08-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-1.7119643604423231,2741.4131704215665,
2009-08-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-1.7119643604423231,2741.4131704215665,
2009-08-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-32.338472903424226,2694.184730173575,
2009-08-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-18.31896109455019,2710.8875735841193,
2009-08-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-24.357354531356307,2689.902488085526,
2009-08-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-24.357354531356307,2689.902488085526,
2009-08-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-24.357354531356307,2689.902488085526,
2009-08-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-24.357354531356307,2689.902488085526,
2009-08-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-24.357354531356307,2689.902488085526,
2009-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-21.220230202127574,2701.1059165542997,
2009-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-21.220230202127574,2701.1059165542997,
2009-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-21.220230202127574,2701.1059165542997,
2009-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-21.220230202127574,2701.1059165542997,
2009-08-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-21.220230202127574,2701.1059165542997,
2009-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-11.51759468437206,2710.685661967158,
2009-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-11.51759468437206,2710.685661967158,
2009-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-11.51759468437206,2710.685661967158,
2009-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-11.51759468437206,2710.685661967158,
2009-08-26,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-11.51759468437206,2710.685661967158,
2009-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-10.599077328459437,2718.057574306493,
2009-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-10.599077328459437,2718.057574306493,
2009-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-10.599077328459437,2718.057574306493,
2009-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-10.599077328459437,2718.057574306493,
2009-08-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-10.599077328459437,2718.057574306493,
2009-08-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,7.633050490166056,2740.048237041066,
2009-08-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,7.633050490166056,2740.048237041066,
2009-08-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,7.633050490166056,2740.048237041066,
2009-08-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,7.633050490166056,2740.048237041066,
2009-08-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,7.633050490166056,2740.048237041066,
2009-08-31,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,23.34303646511878,2728.9293855343585,
2009-08-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,0.03665969956448123,2728.9293855343585,
2009-08-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,0.03665969956448123,2728.9293855343585,
2009-08-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,0.03665969956448123,2728.9293855343585,
2009-08-31,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,0.03665969956448123,2728.9293855343585,
2009-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-17.089105444254585,2678.893321420641,
2009-09-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-17.089105444254585,2678.893321420641,
2009-09-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,3.3122360787119973,2702.835103138403,
2009-09-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,16.68658203780219,2718.475442613717,
2009-09-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,24.482862771373483,2727.2007735677244,
2009-09-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,24.482862771373483,2727.2007735677244,
2009-09-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,24.482862771373483,2727.2007735677244,
2009-09-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,25.822369536115183,2728.4333950272385,
2009-09-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,25.822369536115183,2728.4333950272385,
2009-09-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,25.822369536115183,2728.4333950272385,
2009-09-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,25.822369536115183,2728.4333950272385,
2009-09-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,25.822369536115183,2728.4333950272385,
2009-09-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.49341760338482,2711.719217778912,
2009-09-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.49341760338482,2711.719217778912,
2009-09-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.49341760338482,2711.719217778912,
2009-09-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.49341760338482,2711.719217778912,
2009-09-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.49341760338482,2711.719217778912,
2009-09-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,10.504627251348289,2708.4520918723388,
2009-09-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,10.504627251348289,2708.4520918723388,
2009-09-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,10.504627251348289,2708.4520918723388,
2009-09-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,10.504627251348289,2708.4520918723388,
2009-09-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,10.504627251348289,2708.4520918723388,
2009-09-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,16.5943814741824,2717.714822874959,
2009-09-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,16.5943814741824,2717.714822874959,
2009-09-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,16.5943814741824,2717.714822874959,
2009-09-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,16.5943814741824,2717.714822874959,
2009-09-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,16.5943814741824,2717.714822874959,
2009-09-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.697370692274838,2718.5501606367425,
2009-09-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.697370692274838,2718.5501606367425,
2009-09-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.697370692274838,2718.5501606367425,
2009-09-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.697370692274838,2718.5501606367425,
2009-09-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,11.697370692274838,2718.5501606367425,
2009-09-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.495004408333834,2700.5521439213953,
2009-09-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.495004408333834,2700.5521439213953,
2009-09-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.495004408333834,2700.5521439213953,
2009-09-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.495004408333834,2700.5521439213953,
2009-09-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-3.495004408333834,2700.5521439213953,
2009-09-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,4.193726908463347,2713.8473651419104,
2009-09-28,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,-0.3855272167562078,2727.60177813422,
2009-10-19,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,56.03818558384404,2714.571353072126,
2009-11-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-18.14767804666249,2695.438106309305,
2009-11-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-18.14767804666249,2695.438106309305,
2009-11-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-18.14767804666249,2695.438106309305,
2009-11-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-18.14767804666249,2695.438106309305,
2009-11-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-18.14767804666249,2695.438106309305,
2009-11-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.539057287351081,2720.3712263360544,
2009-11-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.539057287351081,2720.3712263360544,
2009-11-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-5.539057287351081,2720.3712263360544,
2009-11-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-19.45462579224641,2692.297757482889,
2009-11-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-19.45462579224641,2692.297757482889,
2009-11-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-19.45462579224641,2692.297757482889,
2009-11-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-19.45462579224641,2692.297757482889,
2009-11-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,-19.45462579224641,2692.297757482889,
2009-11-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,15.060654536861978,2761.6475806382646,
2009-11-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,15.060654536861978,2761.6475806382646,
2009-11-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,15.060654536861978,2761.6475806382646,
2009-11-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,15.060654536861978,2761.6475806382646,
2009-11-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,18.571929235885964,2768.62198080532,
2009-11-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,18.571929235885964,2768.62198080532,
2009-11-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,18.571929235885964,2768.62198080532,
2009-11-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,18.571929235885964,2768.62198080532,
2009-11-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,18.571929235885964,2768.62198080532,
2009-11-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,21.362889612440075,2774.2648811499375,
2009-11-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,21.362889612440075,2774.2648811499375,
2009-11-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,21.362889612440075,2774.2648811499375,
2009-11-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,21.362889612440075,2774.2648811499375,
2009-11-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,21.362889612440075,2774.2648811499375,
2009-11-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,22.04418995651619,2775.4554897923977,
2009-11-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,41.94033961424745,2815.620850831326,
2009-11-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,46.752922242147505,2824.9150978144894,
2009-11-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,46.752922242147505,2824.9150978144894,
2009-11-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,65.83501590291296,2863.24786396922,
2009-11-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,65.83501590291296,2863.24786396922,
2009-11-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,65.83501590291296,2863.24786396922,
2009-11-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,65.83501590291296,2863.24786396922,
2009-11-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,50.65043306153595,2832.17377919079,
2009-11-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,50.65043306153595,2832.17377919079,
2009-11-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,50.65043306153595,2832.17377919079,
