reference_month,publication_status,bls_release_date,bls_release_time_et,signal_available_timestamp,source_effective_after_close_date,release_source,release_source_locator,release_artifact_hash,cpi_all_items_nsa_level_as_published,prior_year_cpi_level,prior_year_level_source,canonical_cpi_yoy_unrounded,canonical_regime,bls_published_rounded_yoy,bls_published_rounded_regime,rounded_vs_unrounded_regime_disagreement,rebalance_event,point_in_time_safe,signal_contract_version,source_resolution_status,allocation_persistence_rule,forward_fill_used,interpolation_used,imputation_used,parent_dataset_id,parent_dataset_hash
2018-10,published_official_CPI_release,2018-11-14,08:30:00 America/New_York,2018-11-14T08:30:00-05:00,2018-11-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11142018.htm,dd038fd2aa33413e53a58291a70e8ff98d3e92040743b6e9fd26bd13ce9646aa,252.885,246.663,same_BLS_release_table,2.522469928607,high,2.5,medium,true,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-11,published_official_CPI_release,2018-12-12,08:30:00 America/New_York,2018-12-12T08:30:00-05:00,2018-12-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12122018.htm,a582c9bfd7023bba79701d9411ebca755ec3a703669045c4466a39a26189bc91,252.038,246.669,same_BLS_release_table,2.176601032152,medium,2.2,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2018-12,published_official_CPI_release,2019-01-11,08:30:00 America/New_York,2019-01-11T08:30:00-05:00,2019-01-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01112019.htm,09e5e0748b063528e2bb598c733c3dcff3b56499eaf41117008297e6f3c5a6f2,251.233,246.524,same_BLS_release_table,1.910158848631,medium,1.9,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-01,published_official_CPI_release,2019-02-13,08:30:00 America/New_York,2019-02-13T08:30:00-05:00,2019-02-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132019.htm,869dc36186df66a4e2c1a180a2a931a40419dac69c2a6e58cdc3b15a04c046e5,251.712,247.867,same_BLS_release_table,1.551235138199,medium,1.6,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-02,published_official_CPI_release,2019-03-12,08:30:00 America/New_York,2019-03-12T08:30:00-04:00,2019-03-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03122019.htm,f43e8ae381e8d58136f52102b3cbd0319098edf268fbc33fb489c9316d978574,252.776,248.991,same_BLS_release_table,1.520135265933,medium,1.5,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-03,published_official_CPI_release,2019-04-10,08:30:00 America/New_York,2019-04-10T08:30:00-04:00,2019-04-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102019.htm,705205b6d9ee932806bc054145e0b81c37a184b6fa0c071074e0841a14bec665,254.202,249.554,same_BLS_release_table,1.862522740569,medium,1.9,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-04,published_official_CPI_release,2019-05-10,08:30:00 America/New_York,2019-05-10T08:30:00-04:00,2019-05-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05102019.htm,32efacf878b34db62f66141daa9660123179cef8b741df06cfada28672b66846,255.548,250.546,same_BLS_release_table,1.996439775530,medium,2.0,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-05,published_official_CPI_release,2019-06-12,08:30:00 America/New_York,2019-06-12T08:30:00-04:00,2019-06-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06122019.htm,198f7bb04ec6685e200677514bd796c07a58865de807002dd39aff6fb6e613ec,256.092,251.588,same_BLS_release_table,1.790228468766,medium,1.8,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-06,published_official_CPI_release,2019-07-11,08:30:00 America/New_York,2019-07-11T08:30:00-04:00,2019-07-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07112019.htm,c51d7eacf0405231d2735e102725db020e585bb37783a5d334b7ca8647b9df1c,256.143,251.989,same_BLS_release_table,1.648484656076,medium,1.6,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-07,published_official_CPI_release,2019-08-13,08:30:00 America/New_York,2019-08-13T08:30:00-04:00,2019-08-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08132019.htm,e3ee9c9e92dee232037610c8696bf3f222569f1db30eb6da6da5be22bf374a7c,256.571,252.006,same_BLS_release_table,1.811464806393,medium,1.8,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-08,published_official_CPI_release,2019-09-12,08:30:00 America/New_York,2019-09-12T08:30:00-04:00,2019-09-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09122019.htm,86ef31632e348c9812edccd92ef7c26a86e9ef607e59d0a9fb46244d5d7d4389,256.558,252.146,same_BLS_release_table,1.749779889429,medium,1.7,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-09,published_official_CPI_release,2019-10-10,08:30:00 America/New_York,2019-10-10T08:30:00-04:00,2019-10-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10102019.htm,1cc6216833a58f82ccfe8a94cb62ff30067b0b158d032e65999cf95d0a73b542,256.759,252.439,same_BLS_release_table,1.711304513170,medium,1.7,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-10,published_official_CPI_release,2019-11-13,08:30:00 America/New_York,2019-11-13T08:30:00-05:00,2019-11-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11132019.htm,187f6fadfd33bd4b19b2cfea98e5a603e3c4acf469f667678ec7397d53aef78c,257.346,252.885,same_BLS_release_table,1.764042944421,medium,1.8,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-11,published_official_CPI_release,2019-12-11,08:30:00 America/New_York,2019-12-11T08:30:00-05:00,2019-12-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12112019.htm,7b928a7efd0b04252f74ebc616561fe9482dba74ff8e04704fcc931088954bba,257.208,252.038,same_BLS_release_table,2.051277981892,medium,2.1,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2019-12,published_official_CPI_release,2020-01-14,08:30:00 America/New_York,2020-01-14T08:30:00-05:00,2020-01-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01142020.htm,8e0e229edbecca4271ec0d69d8c8193394dec5feeed1568e2e0a398eb06e28a5,256.974,251.233,same_BLS_release_table,2.285129740122,medium,2.3,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-01,published_official_CPI_release,2020-02-13,08:30:00 America/New_York,2020-02-13T08:30:00-05:00,2020-02-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132020.htm,4e9d501ce204b8f1bb3d1e12f0250b2985c21a7038301a7b9e1f7c075d923876,257.971,251.712,same_BLS_release_table,2.486571955250,medium,2.5,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-02,published_official_CPI_release,2020-03-11,08:30:00 America/New_York,2020-03-11T08:30:00-04:00,2020-03-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03112020.htm,81ab390497152264d7a4435908f8a7efe1eedabd5f2d4d98913e491ef395790e,258.678,252.776,same_BLS_release_table,2.334873563946,medium,2.3,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-03,published_official_CPI_release,2020-04-10,08:30:00 America/New_York,2020-04-10T08:30:00-04:00,2020-04-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102020.htm,ba4b69dcf9a97b9dc04b4224394e3fb5cc63d5ac1935442e83de0dbd76ae6244,258.115,254.202,same_BLS_release_table,1.539326991920,medium,1.5,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-04,published_official_CPI_release,2020-05-12,08:30:00 America/New_York,2020-05-12T08:30:00-04:00,2020-05-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122020.htm,e67a461897e2a29f1cade1d09ba95646fa695469a5f53d29e00e63eb47bd011b,256.389,255.548,same_BLS_release_table,0.329096686337,low,0.3,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-05,published_official_CPI_release,2020-06-10,08:30:00 America/New_York,2020-06-10T08:30:00-04:00,2020-06-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102020.htm,20331ed2fc70804de81b23ea8f5376a4338e4c517abe111f3df9cad4e14255cc,256.394,256.092,same_BLS_release_table,0.117926370211,low,0.1,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-06,published_official_CPI_release,2020-07-14,08:30:00 America/New_York,2020-07-14T08:30:00-04:00,2020-07-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07142020.htm,42f82471004a6d808126f716da8283633ecfde0f830cb2c879dd1f48bd17d3fa,257.797,256.143,same_BLS_release_table,0.645733047555,low,0.6,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-07,published_official_CPI_release,2020-08-12,08:30:00 America/New_York,2020-08-12T08:30:00-04:00,2020-08-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08122020.htm,91e4f3bbe32e804152e87a31a87efcb94352a6d8f48cd62a7b78d056c88babf5,259.101,256.571,same_BLS_release_table,0.986081825304,low,1.0,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-08,published_official_CPI_release,2020-09-11,08:30:00 America/New_York,2020-09-11T08:30:00-04:00,2020-09-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09112020.htm,a75719c7455c3cf6f9b0bed89c2d4381bd6da7580f23c1eb7a7313706f05caaa,259.918,256.558,same_BLS_release_table,1.309645382331,low,1.3,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-09,published_official_CPI_release,2020-10-13,08:30:00 America/New_York,2020-10-13T08:30:00-04:00,2020-10-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132020.htm,2de47ff96c02cef721dc159fc98d48de9a89b15594588e06314196271d9098a0,260.280,256.759,same_BLS_release_table,1.371324861056,low,1.4,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-10,published_official_CPI_release,2020-11-12,08:30:00 America/New_York,2020-11-12T08:30:00-05:00,2020-11-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11122020.htm,1feb49b31cf6c225ccff58cf4efcb8ae035528def22ff5cdd4c702804ab312c6,260.388,257.346,same_BLS_release_table,1.182066167727,low,1.2,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-11,published_official_CPI_release,2020-12-10,08:30:00 America/New_York,2020-12-10T08:30:00-05:00,2020-12-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12102020.htm,d99dcff58e2d3b43fe5ae68fd97764968ab7d5b759017e7f52bcf1c1d5a208f0,260.229,257.208,same_BLS_release_table,1.174535784268,low,1.2,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2020-12,published_official_CPI_release,2021-01-13,08:30:00 America/New_York,2021-01-13T08:30:00-05:00,2021-01-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01132021.htm,efbdc9f79b47e9b2fa0c2f7d197354b56a4a4fef7fba8cf9fab2ebc6bde8ead2,260.474,256.974,same_BLS_release_table,1.362005494719,low,1.4,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-01,published_official_CPI_release,2021-02-10,08:30:00 America/New_York,2021-02-10T08:30:00-05:00,2021-02-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02102021.htm,56d5a256824c0e6062a544232ffc7c75a4d0dc18bba4c37d8e4daa9672fd001e,261.582,257.971,same_BLS_release_table,1.399769741560,low,1.4,low,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-02,published_official_CPI_release,2021-03-10,08:30:00 America/New_York,2021-03-10T08:30:00-05:00,2021-03-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03102021.htm,0f5c94f4b11209b4ded1f25ec22cd93fd5829f2e594f03e8cbc5dcbfd57d8ef2,263.014,258.678,same_BLS_release_table,1.676215217374,medium,1.7,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-03,published_official_CPI_release,2021-04-13,08:30:00 America/New_York,2021-04-13T08:30:00-04:00,2021-04-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04132021.htm,a1a2dbb1bb63a56f7b2aa03e5e6d21fbd88a167937e1a242f9ff074ecfbeea6a,264.877,258.115,same_BLS_release_table,2.619762508959,high,2.6,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-04,published_official_CPI_release,2021-05-12,08:30:00 America/New_York,2021-05-12T08:30:00-04:00,2021-05-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122021.htm,3a20d1820b01d34e40357d89668d5a4c5e176c5e8dc7ac69ae1af0c525042816,267.054,256.389,same_BLS_release_table,4.159694838702,high,4.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-05,published_official_CPI_release,2021-06-10,08:30:00 America/New_York,2021-06-10T08:30:00-04:00,2021-06-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102021.htm,ecaccc3b2af3253d60314e61c4a7a6754e98a26883a80ef812ade499ad5eb4fb,269.195,256.394,same_BLS_release_table,4.992706537594,high,5.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-06,published_official_CPI_release,2021-07-13,08:30:00 America/New_York,2021-07-13T08:30:00-04:00,2021-07-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07132021.htm,09af54536dc354c79e3565ee3ef92d1e9f4b54f89af2a7773a055f1dbe58a89c,271.696,257.797,same_BLS_release_table,5.391451413321,high,5.4,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-07,published_official_CPI_release,2021-08-11,08:30:00 America/New_York,2021-08-11T08:30:00-04:00,2021-08-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08112021.htm,672df22c6f523e29a15966e864c3b5e781f3f211aab3ab576012a7b8b40c7f74,273.003,259.101,same_BLS_release_table,5.365475239385,high,5.4,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-08,published_official_CPI_release,2021-09-14,08:30:00 America/New_York,2021-09-14T08:30:00-04:00,2021-09-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09142021.htm,7c6222d00e4e50abbe02770edfd581072b0ce363422074a7d899ec5ce2f5da86,273.567,259.918,same_BLS_release_table,5.251271554875,high,5.3,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-09,published_official_CPI_release,2021-10-13,08:30:00 America/New_York,2021-10-13T08:30:00-04:00,2021-10-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10132021.htm,3979b5613f6d8b5198d95b77c0b535b324d02cd4d11057be746d6010b072771b,274.310,260.280,same_BLS_release_table,5.390348855079,high,5.4,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-10,published_official_CPI_release,2021-11-10,08:30:00 America/New_York,2021-11-10T08:30:00-05:00,2021-11-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11102021.htm,fc805e678d5fd5ba845bfce940fcbf6cb722a1b9d04c6397e2e26005efce405d,276.589,260.388,same_BLS_release_table,6.221868903329,high,6.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-11,published_official_CPI_release,2021-12-10,08:30:00 America/New_York,2021-12-10T08:30:00-05:00,2021-12-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12102021.htm,f52082305f0f97b9f8e48ade41465a066b8cdd71669bd502f3edbe267550d315,277.948,260.229,same_BLS_release_table,6.809002839806,high,6.8,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2021-12,published_official_CPI_release,2022-01-12,08:30:00 America/New_York,2022-01-12T08:30:00-05:00,2022-01-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01122022.htm,c1dab3d3ca67fb92cdaed4291897acd264a5503dde82b2e8b2262769a12a45d9,278.802,260.474,same_BLS_release_table,7.036402865545,high,7.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-01,published_official_CPI_release,2022-02-10,08:30:00 America/New_York,2022-02-10T08:30:00-05:00,2022-02-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02102022.htm,a2361a363e71bb64abf3ccee761078979d22452b596fb81eebbaf851ff8a9851,281.148,261.582,same_BLS_release_table,7.479872468289,high,7.5,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2022-02,published_official_CPI_release,2022-03-10,08:30:00 America/New_York,2022-03-10T08:30:00-05:00,2022-03-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03102022.htm,aeb142a47cdfd11539945f829fe01e18f944bb3e48d26d3fe84c0f315c0fe5a3,283.716,263.014,same_BLS_release_table,7.871063897739,high,7.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
