reference_month,bls_release_date,bls_release_time_et,release_source,release_source_locator,release_artifact_hash,cpi_all_items_nsa_level_as_published,cpi_yoy_percent_as_published,published_yoy_source,alfred_vintage_date,alfred_current_month_level_as_of_release,alfred_prior_year_level_as_of_release,bls_prior_year_level_available_as_of_release,prior_year_level_source,computed_yoy_from_same_vintage,published_vs_computed_difference,signal_regime,computed_unrounded_regime,signal_available_timestamp,next_business_day_after_release,source_effective_after_close_date,source_reconciliation_status,threshold_rounding_status,point_in_time_safe,forward_fill_used,interpolation_used,current_revised_history_used
2024-01,2024-02-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132024.htm,1de2152e1840e511cee7b45fe7f394d2c45799466929f4dd97be754a9221e607,308.417,3.1,direct_BLS_archived_release_table,,,,299.170,same_BLS_release_table,3.090884781228,0.009115218772,high,high,2024-02-13T08:30:00-05:00,2024-02-14,2024-02-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-02,2024-03-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03122024.htm,fdae6e6bee70d507313be82421dea42ac7ba5181488110a9eb64d31baab5960d,310.326,3.2,direct_BLS_archived_release_table,,,,300.840,same_BLS_release_table,3.153171120862,0.046828879138,high,high,2024-03-12T08:30:00-04:00,2024-03-13,2024-03-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-03,2024-04-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102024.htm,f72f9b9ea37793d0a02bd9b0ece8c0240215467fa497f04de1d64d4ad56a9f24,312.332,3.5,direct_BLS_archived_release_table,,,,301.836,same_BLS_release_table,3.477385070038,0.022614929962,high,high,2024-04-10T08:30:00-04:00,2024-04-11,2024-04-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-04,2024-05-15,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05152024.htm,25b6b0e33ed08ffaf0b8489ca91b8f8f2263330e8d2d6a3ab9fbd0d01d087955,313.548,3.4,direct_BLS_archived_release_table,,,,303.363,same_BLS_release_table,3.357363950119,0.042636049881,high,high,2024-05-15T08:30:00-04:00,2024-05-16,2024-05-16,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-05,2024-06-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06122024.htm,594122bd2a99053108685e0af630e121678211a80da19b2bcd33dfc6dac84fb1,314.069,3.3,direct_BLS_archived_release_table,,,,304.127,same_BLS_release_table,3.269029056940,0.030970943060,high,high,2024-06-12T08:30:00-04:00,2024-06-13,2024-06-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-06,2024-07-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07112024.htm,771d452e72b8a01f0725632c9a732563835d1b4101da8d1366a9d85c371badc9,314.175,3.0,direct_BLS_archived_release_table,,,,305.109,same_BLS_release_table,2.971397107263,0.028602892737,high,high,2024-07-11T08:30:00-04:00,2024-07-12,2024-07-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-07,2024-08-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08142024.htm,df87275fc13893007bc6a4feae5dc0345ae8e2fa5eb8d3b20935480bd83b8a1c,314.540,2.9,direct_BLS_archived_release_table,,,,305.691,same_BLS_release_table,2.894753198491,0.005246801509,high,high,2024-08-14T08:30:00-04:00,2024-08-15,2024-08-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-08,2024-09-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09112024.htm,2050f1b66723d78b7d527583c5fefdb7382e247c331732255ab79b6259e41383,314.796,2.5,direct_BLS_archived_release_table,,,,307.026,same_BLS_release_table,2.530730296457,-0.030730296457,medium,high,2024-09-11T08:30:00-04:00,2024-09-12,2024-09-12,rounding_only_difference,threshold_rounding_requires_source_decision,true,false,false,false
2024-09,2024-10-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10102024.htm,5b27305fd6c4e6545b60da68f0525858aca4513bbebfd251b1bce6bd7642b447,315.301,2.4,direct_BLS_archived_release_table,,,,307.789,same_BLS_release_table,2.440633031070,-0.040633031070,medium,medium,2024-10-10T08:30:00-04:00,2024-10-11,2024-10-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-10,2024-11-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_11132024.htm,9fc68394d68916a168c65a1e0ac941fdb3dfab806b2cc700f8a3fceac0fbcbee,315.664,2.6,direct_BLS_archived_release_table,,,,307.671,same_BLS_release_table,2.597904904915,0.002095095085,high,high,2024-11-13T08:30:00-05:00,2024-11-14,2024-11-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-11,2024-12-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12112024.htm,863da405f7244c16e3b5137a9ce62ad6aa36c7c6456494625892e6888225cf27,315.493,2.7,direct_BLS_archived_release_table,,,,307.051,same_BLS_release_table,2.749380396091,-0.049380396091,high,high,2024-12-11T08:30:00-05:00,2024-12-12,2024-12-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2024-12,2025-01-15,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01152025.htm,181311c2101a64c77789b413d6446a5ac111a11e58644843cb1ee8ebcfc7ed3a,315.605,2.9,direct_BLS_archived_release_table,,,,306.746,same_BLS_release_table,2.888057219980,0.011942780020,high,high,2025-01-15T08:30:00-05:00,2025-01-16,2025-01-16,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-01,2025-02-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02122025.htm,9e74b48acfb796882e8f010a3fdc2ad1747fa5063f398b861fbd309bb31890e3,317.671,3.0,direct_BLS_archived_release_table,,,,308.417,same_BLS_release_table,3.000483112150,-0.000483112150,high,high,2025-02-12T08:30:00-05:00,2025-02-13,2025-02-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-02,2025-03-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03122025.htm,b5316513679a55849dd531ca66bdd9552aad828babbdf5d3fb1fd6effb88e34d,319.082,2.8,direct_BLS_archived_release_table,,,,310.326,same_BLS_release_table,2.821548951748,-0.021548951748,high,high,2025-03-12T08:30:00-04:00,2025-03-13,2025-03-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-03,2025-04-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102025.htm,a81c29116a2bf8a741295d93ea2264fcfe8dfba75b33f16e5b3f78278ed25642,319.799,2.4,direct_BLS_archived_release_table,,,,312.332,same_BLS_release_table,2.390725253896,0.009274746104,medium,medium,2025-04-10T08:30:00-04:00,2025-04-11,2025-04-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-04,2025-05-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05132025.htm,bd92d2fc3052c6cb3d7a0a83348cb7e2f6af859299f42958c7374938c66ebe77,320.795,2.3,direct_BLS_archived_release_table,,,,313.548,same_BLS_release_table,2.311288861673,-0.011288861673,medium,medium,2025-05-13T08:30:00-04:00,2025-05-14,2025-05-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-05,2025-06-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06112025.htm,f5e8ba6a184aa26909e63a5a8aaea6d0b57f0e425f72c5c0e25e6f0f82d5373d,321.465,2.4,direct_BLS_archived_release_table,,,,314.069,same_BLS_release_table,2.354896535475,0.045103464525,medium,medium,2025-06-11T08:30:00-04:00,2025-06-12,2025-06-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-06,2025-07-15,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07152025.htm,60161148db78b467337684ed9dd70d9bbd2e0671904e3accce711ef27bb20d37,322.561,2.7,direct_BLS_archived_release_table,,,,314.175,same_BLS_release_table,2.669213018222,0.030786981778,high,high,2025-07-15T08:30:00-04:00,2025-07-16,2025-07-16,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-07,2025-08-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_08122025.htm,68f31af0ba0eb74fc780d6001162c748f655872b3e4162b1fe9d5559030afb68,323.048,2.7,direct_BLS_archived_release_table,,,,314.540,same_BLS_release_table,2.704902397151,-0.004902397151,high,high,2025-08-12T08:30:00-04:00,2025-08-13,2025-08-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-08,2025-09-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09112025.htm,6fc6e32e76673d00cf84f676d757b319342a8546f9617eabe157489a964b0c41,323.976,2.9,direct_BLS_archived_release_table,,,,314.796,same_BLS_release_table,2.916174284298,-0.016174284298,high,high,2025-09-11T08:30:00-04:00,2025-09-12,2025-09-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-09,2025-10-24,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10242025.htm,81bc1d4930c3bbb9036f703afb5033b12b2593ccdb55a22d614e036d95fb73fa,324.800,3.0,direct_BLS_archived_release_table,,,,315.301,same_BLS_release_table,3.012676775526,-0.012676775526,high,high,2025-10-24T08:30:00-04:00,2025-10-27,2025-10-27,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-11,2025-12-18,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12182025.htm,2aca80acacd5d22fd734a67296a612b36887346e009ddbf3ec2ae39f518e333b,324.122,2.7,direct_BLS_archived_release_table,,,,315.493,same_BLS_release_table,2.735084455123,-0.035084455123,high,high,2025-12-18T08:30:00-05:00,2025-12-19,2025-12-19,rounding_only_difference,audited_no_regime_change,true,false,false,false
2025-12,2026-01-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01132026.htm,1fe40265b5d804ab65773a1be8ed83b99f990334279209667a0400ed2bbd6291,324.054,2.7,direct_BLS_archived_release_table,,,,315.605,same_BLS_release_table,2.677080527875,0.022919472125,high,high,2026-01-13T08:30:00-05:00,2026-01-14,2026-01-14,rounding_only_difference,audited_no_regime_change,true,false,false,false
2026-01,2026-02-13,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132026.htm,8c62dbfd6adc531aa565cb6121a88333eefb0bf1f4d1ed1e1b155f795f430c1d,325.252,2.4,direct_BLS_archived_release_table,,,,317.671,same_BLS_release_table,2.386431244904,0.013568755096,medium,medium,2026-02-13T08:30:00-05:00,2026-02-17,2026-02-17,rounding_only_difference,audited_no_regime_change,true,false,false,false
2026-02,2026-03-11,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03112026.htm,e9319b5d04a60f5c4a5f833afc0a58ea94b6bfe6664142b617404857165b01a2,326.785,2.4,direct_BLS_archived_release_table,,,,319.082,same_BLS_release_table,2.414112986630,-0.014112986630,medium,medium,2026-03-11T08:30:00-04:00,2026-03-12,2026-03-12,rounding_only_difference,audited_no_regime_change,true,false,false,false
2026-03,2026-04-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102026.htm,6b0746fe8182c4103ed3f9762044b25a61c09e4d7ec798f5b7f585788ae9adba,330.213,3.3,direct_BLS_archived_release_table,,,,319.799,same_BLS_release_table,3.256420439088,0.043579560912,high,high,2026-04-10T08:30:00-04:00,2026-04-13,2026-04-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2026-04,2026-05-12,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122026.htm,3a169e5987a8325941356fedac0362d57661f33a6b03944c5bdf1394eff7fe55,333.020,3.8,direct_BLS_archived_release_table,,,,320.795,same_BLS_release_table,3.810844932122,-0.010844932122,high,high,2026-05-12T08:30:00-04:00,2026-05-13,2026-05-13,rounding_only_difference,audited_no_regime_change,true,false,false,false
2026-05,2026-06-10,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102026.htm,b9888abba91153460ea6fe5f69f3966b25151d8cea74887550b3a863837157b5,335.123,4.2,direct_BLS_archived_release_table,,,,321.465,same_BLS_release_table,4.248674039164,-0.048674039164,high,high,2026-06-10T08:30:00-04:00,2026-06-11,2026-06-11,rounding_only_difference,audited_no_regime_change,true,false,false,false
2026-06,2026-07-14,08:30:00 America/New_York,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07142026.htm,d849963eba9233a69d298ca57af95e40404cce7a38f9729e51cf6274ff11fbc2,333.952,3.5,direct_BLS_archived_release_table,,,,322.561,same_BLS_release_table,3.531425063786,-0.031425063786,high,high,2026-07-14T08:30:00-04:00,2026-07-15,2026-07-15,rounding_only_difference,audited_no_regime_change,true,false,false,false
