attribution_family,experiment_id,horizon,cost_mode,window_start,window_end,target_300_hit,target_400_hit,target_600_hit,target_900_hit,target_1200_hit,benchmark_combo_target_300_hit,benchmark_combo_target_400_hit,benchmark_top2_target_300_hit,benchmark_top2_target_400_hit,incremental_300_vs_combo,incremental_400_vs_combo,incremental_300_vs_top2,incremental_400_vs_top2,component_id,component_return_contribution,component_final_equity_contribution,component_drawdown_contribution,component_recovery_contribution,contribution_status,rank,worst_drawdown,stop_hit,target_hit_before_stop,overlap_with_combo,overlap_with_top2,overlap_with_spy200d
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2021-10-22,2021-12-03,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2021-12-07,2022-01-19,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2022-03-02,2022-04-12,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2022-04-05,2022-05-17,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2022-06-27,2022-08-08,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2022-09-15,2022-10-26,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2022-09-28,2022-11-08,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2023-01-05,2023-02-16,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2023-02-27,2023-04-10,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2023-08-09,2023-09-20,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2023-08-10,2023-09-21,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-01-19,2024-03-01,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-06-11,2024-07-24,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-07-01,2024-08-12,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-07-05,2024-08-15,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-07-08,2024-08-16,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-07-09,2024-08-19,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2024-12-10,2025-01-24,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-04-24,2025-06-05,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-04-25,2025-06-06,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-04-28,2025-06-09,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-04-29,2025-06-10,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-04-30,2025-06-11,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-05-01,2025-06-12,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-05-23,2025-07-08,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-06-06,2025-07-21,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-10-02,2025-11-12,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-10-03,2025-11-13,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-10-06,2025-11-14,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2025-11-03,2025-12-15,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-01,2026-05-13,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-10,2026-05-21,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-13,2026-05-22,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-14,2026-05-26,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-15,2026-05-27,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-16,2026-05-28,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-17,2026-05-29,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2020-12-02,2021-03-01,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-02-12,2021-05-10,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-05-11,2021-08-04,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-10-15,2022-01-10,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-12-01,2022-02-25,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-02-28,2022-05-23,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-03-24,2022-06-17,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-06-21,2022-09-14,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-08-31,2022-11-23,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-09-20,2022-12-13,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-12-22,2023-03-21,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-02-08,2023-05-04,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-07-19,2023-10-11,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-07-31,2023-10-23,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-12-21,2024-03-19,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-05-23,2024-08-19,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-05-31,2024-08-26,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-05,2024-09-27,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-08,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-09,2024-10-01,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-11-06,2025-02-04,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-17,2025-07-15,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-24,2025-07-21,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-25,2025-07-22,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-28,2025-07-23,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-29,2025-07-24,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-30,2025-07-25,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-01,2025-07-28,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-08,2025-08-04,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-14,2025-08-08,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-09-25,2025-12-18,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-02,2025-12-26,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-03,2025-12-29,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-06,2025-12-30,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-02-26,2026-05-21,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-02-27,2026-05-22,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-02,2026-05-26,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-03,2026-05-27,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-04,2026-05-28,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-05,2026-05-29,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2020-12-02,2021-04-13,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2021-02-12,2021-06-22,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2021-05-07,2021-09-14,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2021-10-08,2022-02-15,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2021-11-22,2022-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2022-02-28,2022-07-07,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2022-03-15,2022-07-22,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
target_window_attribution,combo_plus_managed_futures_80_20_v1,90,standard,2022-06-21,2022-10-26,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
